customer_tweet_id,customer_text,human_label
1626229,Hey @115858 this is very misleading and screwed me and someone else over who I'm trying to sell my phone to thanks :| ps I'm on EST https://t.co/UAWtnkjEkm,OTHER_OR_AMBIGUOUS
2533549,"@AppleSupport  Plz assist me with that,its really urgent i have got some important docspending, i have nt recvd any call from yr office yet",OTHER_OR_AMBIGUOUS
658010,So I updated my phone but all I see is question marks what’s up? Can anyone answer this for me? @115858 @2531,OTHER_OR_AMBIGUOUS
1027011,@AppleSupport I do. How can I restore them onto my phone?,4
2350743,"@AppleSupport had significant issues trying to exchange the 64gb iPhone X to the 256gb four days after purchase, very disappointed",5
2025435,@AppleSupport Useless again. Set up call at 12. And you placed into a call centre and nobody answered. Can I have my watch back please!,OTHER_OR_AMBIGUOUS
1871128,"@AppleSupport Volume not working correctly, won’t connect properly to the car bluetooth, alarms not working (with sound) the list seems to be growing!",7
451437,"@115858 my 6 month old iMac is not performing how it should, with evidence that it’s clearly not working I’m still being told there is nothing wrong. If this is the way all your iMac’s work, I would be very surprised if you actually sold any at all",OTHER_OR_AMBIGUOUS
1759665,@AppleSupport @115858 any plans to fix your keyboard issues on the new update?,2
1924662,@AppleSupport macbook keeps crashing and your helpline isnt working. Please can someone call 07875542707,OTHER_OR_AMBIGUOUS
157744,@AppleSupport Apple just wanted to ask storage on phone full can I get somethink to unload storage thanks,4
1286444,@AppleSupport Also the same message from iTunes app from my laptop,5
639727,"@AppleSupport I'll check on updates and, yes, quitting the app does help. OK, thank you!",5
2013047,@AppleSupport Why did the new iOS update slow my phone way the hell down?,2
1683540,@511727 @AppleSupport You see it just did it 😂😂😂😂 bout to try an put my keyboard on lower case only 😂,OTHER_OR_AMBIGUOUS
2618327,So when I write @115858 my shit don’t do this I️,OTHER_OR_AMBIGUOUS
2752682,@AppleSupport Mainly iMessage but also Facebook Messenger. I would say it is laggin 75% of the time.,2
80002,Why is it @115858 can update improve the IPhone but not improve their charging cables to last more than 3 months? 🤔 https://t.co/Gmi7VwsfU8,OTHER_OR_AMBIGUOUS
565950,@AppleSupport iCloud Drive,4
559177,@AppleSupport 1 hour later... #AppleFail x2 https://t.co/hWgSh6YApX,OTHER_OR_AMBIGUOUS
1386559,@AppleSupport Still nothing. https://t.co/3z70C0cRM3,OTHER_OR_AMBIGUOUS
998967,Is it safe to electrical tape over a slightly frayed iPhone charger cord or should I toss it? @115858 #notdurable,1
587479,@AppleSupport Thank you I did the latest update again last night and it stopped shutting down.,2
2668304,@AppleSupport I have not,OTHER_OR_AMBIGUOUS
2220743,@115858 why does my iPhone X type “ ? “ for no reason it’s really annoying.,OTHER_OR_AMBIGUOUS
184490,@AppleSupport I did already chat with a support person on the website but they were pretty unhelpful. Said gift returns weren't even something you did..? Should I check with someone else?,OTHER_OR_AMBIGUOUS
810375,"@AppleSupport I m about to migrate from iphone 5s to 8, wat shld I do in 5s so that new iphone 8 will be having same stuffs as in my crnt 5s",OTHER_OR_AMBIGUOUS
1146991,@AppleSupport Somewhere online. So you tell me @AppleSupport ? 🤔😒,OTHER_OR_AMBIGUOUS
1445581,hi @AppleSupport i've never seen this before. what's happening to my phone? https://t.co/6eIWJEcshQ,OTHER_OR_AMBIGUOUS
1015678,"@AppleSupport every single song just disappeared from my library, wtf is going on and how do i get my songs back???",OTHER_OR_AMBIGUOUS
1513404,@471170 @115858 @AppleSupport I️ would say no!,OTHER_OR_AMBIGUOUS
1752320,Hey .@115858 - how about you fix the I️ glitch - I️ mean - I️t’s not like I️ use the letter I️ every time I type!!!,2
2676557,@AppleSupport no it’s just started randomly https://t.co/9ApMXd1XXE,OTHER_OR_AMBIGUOUS
1941926,"@115948 @AppleSupport Hi, is there a way to disconnect a UniDays account from an old Apple ID so that it can be connected to a new one?",3
2311597,Does anyone know what it means when your phone goes beep beep every now and then?? @AppleSupport,OTHER_OR_AMBIGUOUS
2293078,Can you please fix your fucking software @AppleSupport why does my camera not work ever now?,OTHER_OR_AMBIGUOUS
1567559,Also @115858 this update sucks can't type I️,2
1386719,@115858 We all have this issue! https://t.co/NG0uVXAPvF,OTHER_OR_AMBIGUOUS
550841,@AppleSupport why is the accelerometer suddenly junk at switching between landscape and portrait...,OTHER_OR_AMBIGUOUS
2834381,@AppleSupport There is no significant change except growing beard. I hold the phone at the same distance I hold it to use for normal use. But face I'd does not work and it asks for passcode,OTHER_OR_AMBIGUOUS
763654,@AppleSupport are we going to continue to have issues with this updat.  Slow functionality and glitches?,OTHER_OR_AMBIGUOUS
1989588,"@AppleSupport
Despite updating iOS 11.1, the keyboard on IPhone always as slow. When do you solve this problem ? Thanks a lot",2
2010463,Anyone else’s phone do this when they try to type the letter “I”?? @115858 @AppleSupport y’all messed up https://t.co/R966SJyKZJ,OTHER_OR_AMBIGUOUS
1647793,@503427 @45596 Bruh I️ thought mine was the only one! Wtf how do we fix this?! @115858,OTHER_OR_AMBIGUOUS
105402,Yo @AppleSupport - my wifes iPhone 6s drops from 80% battery to 20% in seconds. 5 minutes later it'll be at 5%. You plug it back in and it'll immediately jump back up to 75%. What's up with that?,OTHER_OR_AMBIGUOUS
1936641,@AppleSupport what’s going on with my MacBook Pro??? https://t.co/9Mb8gahd8f,OTHER_OR_AMBIGUOUS
1643243,"@AppleSupport hey, I keep getting this error when I try to update to 11.1 https://t.co/0BLq8mYG7s",2
1522690,@AppleSupport g wtf is going on? lmfao,OTHER_OR_AMBIGUOUS
1944271,@575023 @AppleSupport So turn off and restart doesn’t fix it,2
2408609,@115858 get it together every time I type “I” that stupid A pops up and it’s really irritating so fix it asap -sincerely me and everyone else🙄🤦🏼‍♀️,OTHER_OR_AMBIGUOUS
2706818,"@AppleSupport Haven’t seen error messages yet but my phone does show some serious lag while doing basic tasks like swiping up the Twitter feed! Also, the device unexpectedly reboots and the display freezes a lot of times!",OTHER_OR_AMBIGUOUS
2814609,"@AppleSupport
While you might have fixed the matter of unresponsive screen on the X model my 5SE is still having big issues. The edge of the screen (2-3mm) is unresponsive and furthermore is reacting like 5mm away fr were I press it. Any 💡?",1
2149901,@115858 my I️ is messed up man,OTHER_OR_AMBIGUOUS
1999586,Ok🤨 @AppleSupport https://t.co/GJpfx5hf7V,OTHER_OR_AMBIGUOUS
961734,@AppleSupport i have restarted it and it happens randomly. i’ll unlock my phone and it’ll freeze. can’t restart it once it’s frozen.,2
2641026,"@AppleSupport please tell me how to fix the new podcast update. How to mark podcasts as listened, how to get new podcasts to the top of listen now, and to get it from saying every podcast is ‘unavailable’. What did you do with this app?",OTHER_OR_AMBIGUOUS
1761309,Dear @AppleSupport: how do I fully reset an old iPhone that is mildly functional but so broken I can’t unlock it or actually reset it?,1
2817227,@AppleSupport I’m unable to use and view my photos on my iPhone as it is stored in ICloud. I keep getting a try back later message and have to continuously restart my iPhone to view pics.,OTHER_OR_AMBIGUOUS
2710927,iOS 11.1.2 sucks!!! 6Splus having slow response issues. All the apps are slow. Could we have once and for all of an update/ version?! @AppleSupport  @116333,OTHER_OR_AMBIGUOUS
2592216,when are we going to get some type of adapter piece that lets us charge and listen to music at the same time. i can’t keep choosing between the two @115858,6
2890798,@AppleSupport The version is  11.1.2 and it only happens when I’m in a call,OTHER_OR_AMBIGUOUS
2411590,@AppleSupport The update is super glitchy and this is a relatively new phone,2
2070409,@AppleSupport is this a fake email https://t.co/HOdEqNxxyx,OTHER_OR_AMBIGUOUS
857928,@AppleSupport 6S ios11.03,OTHER_OR_AMBIGUOUS
2012124,@AppleSupport I requested an account recover on Sunday. How long does this take exactly?,OTHER_OR_AMBIGUOUS
2154574,@115858 this is why you should never trust new updates right when they come out.,OTHER_OR_AMBIGUOUS
2067712,"@AppleSupport Just upgraded to iOS 11.0.3. Phone seems to lock up every 2 hours, battery has tanked, and podcast app is unusable. #help",OTHER_OR_AMBIGUOUS
2774270,"Hey @AppleSupport, was disabling alerts on my iPhone just because I’m wearing my Apple Watch a deliberate attempt to make me wear the watch less? It might work.

Please fix this garbage flaw that you’re trying to call a feature",OTHER_OR_AMBIGUOUS
901580,So iOS 11 sucks so bad I’m considering android. @115858 give me my battery back!,OTHER_OR_AMBIGUOUS
2013690,@115858 y’all gotta fix this “ i “ shit dawg.,OTHER_OR_AMBIGUOUS
1011804,@AppleSupport  Are the EarPods with 3.5mm Headphone Plug the same as the ones that come with the  iPods 5th Gen,OTHER_OR_AMBIGUOUS
1514417,I lose 10% of my battery just by opening Snapchat @115858 this isn't okay,1
2143291,@AppleSupport I am sick and tired of being sick and tired of this stupid glitch.,2
1914641,My IPhone is less than 6 months old and the battery doesn’t work anymore on top of that @115858 has apparently terrible customer service,1
2920051,@AppleSupport Been about an hr of trying,OTHER_OR_AMBIGUOUS
325895,@AppleSupport hey when I record a video the sound can’t playback. but it works fine when I use Siri. https://t.co/xmFWpTmUur,OTHER_OR_AMBIGUOUS
2054431,"@115858 Ios11 is terrible! My new iPhone keeps crashing, even after the 11.0.2 update. How can you not get the software 1st time right!",2
1016880,"@AppleSupport When I write it lags on every app, the battery life is very low, when in Apple car play Siri works 1/2 and sometimes apps crash at launch",OTHER_OR_AMBIGUOUS
2801501,@115858  FIX THIS IOS11 ISSUE BEFORE EVERYONE SWITCHES BACK TO ANDROIDS,OTHER_OR_AMBIGUOUS
2304035,So @115858  what did Mary ever do to you?! #iOS11 #glitch #help https://t.co/XpW6erNsPf,2
112891,my phone went from 62% to 13% 🙄 @AppleSupport,OTHER_OR_AMBIGUOUS
2477582,"if anyone has been trying to get in touch with me I updated my phone and now it won't charge. @115858, I admire your business strategies.",6
1810668,The lag on the iPhone 6+ with iOS 11 is unbearable. Is @115858 going to fix this? @AppleSupport,2
2301735,Hey @AppleSupport And @21735 Why is Diners Card not accepted on AppleID payments? I have been trying to update payment info to my new Card and it says: Enter a Valid Credit Card number! I thought Diners Card was a premium Card in India superior to even Amex! :/,OTHER_OR_AMBIGUOUS
2950898,@AppleSupport my laptop won't turn on its been sitting like this for an hour and a half now I even tried shutting it  down turning it back on and didnt work 😭 https://t.co/q0XbJ6YyRD,OTHER_OR_AMBIGUOUS
1742424,Please just let me type the letter I️ @AppleSupport cause it keeps messing up. I’ve reset my keyboard and everything what is this madness,OTHER_OR_AMBIGUOUS
1897961,@AppleSupport New bug on IOS 11.0.3 🤔 (no time on the locked screen) https://t.co/mOcYPL5SL6,OTHER_OR_AMBIGUOUS
1769979,"But my WiFi is on and perfect . Help ?

P.s I’ve restarted both phone and WiFi .

@AppleSupport https://t.co/e8daCXjase",7
2798467,@780797 My phone literally won’t let me @AppleSupport i need help !!!!!,OTHER_OR_AMBIGUOUS
1703009,"Hi, @AppleSupport could you kindly FIX THIS DAMN I️ GLITCH. 🤬",2
1630201,@AppleSupport My email comes up when I try to FaceTime people from my phone. How can I fix this,OTHER_OR_AMBIGUOUS
2527027,"Another update and still this display issue, @AppleSupport. Oh, and the great lagginess (sure, that’s a word) on this 6s. And still the design issues. It is like iOS 11 is trying to to get me to look at @122609. Yes. I’ve restarted. Repeatedly. https://t.co/aQrwqNlokt",2
261314,@115858 I just updated my iPhone 6s and it’s not working anymore no more iPhones for me Samsung’s are better 🖕🏼,OTHER_OR_AMBIGUOUS
1397332,@115858 @AppleSupport this WiFi auto connect is trash. The CC should be used to turn off indefinitely not until you move location. Fix it pls,7
2278880,@AppleSupport I️ have the latest updat 11.1.1 but still getting the darn question mark in a box,OTHER_OR_AMBIGUOUS
542451,@AppleSupport my #iphone7 #rebooing randomly. It’s crazy. Plz #help,OTHER_OR_AMBIGUOUS
1219239,@115858 switching to @125607 becoz ur new update keeps on turning my wifi on even when i dont want it. Its very irritating.,OTHER_OR_AMBIGUOUS
1756373,"@AppleSupport mijn iPhone valt uit aan 60%, nice",OTHER_OR_AMBIGUOUS
1725046,@AppleSupport Only two that are affecting me. I have to uninstall and reinstall.,OTHER_OR_AMBIGUOUS
242649,"This @115858 #iphone update is crap! My screen brightness won’t stay where I have it set, auto adjusts on its own when I have it set not to",OTHER_OR_AMBIGUOUS
459579,@AppleSupport what’s this? https://t.co/NL6Mnm5FEW,OTHER_OR_AMBIGUOUS
540996,@AppleSupport Hello. Will this work in Mexico?,OTHER_OR_AMBIGUOUS
2343652,My iphone 7 is frozen like this for the last 2 hours i tried to force rest and still not working.. i think @115858 really dont want us to use their phones no more @AppleSupport https://t.co/DQbcQpDAzZ,2
1714169,@115858 why do my tweets have weird question mark things. it ruined my comical tweet pls fix this horseshit,OTHER_OR_AMBIGUOUS
1584688,Umm the x can’t show battery percentage ? @AppleSupport I’ll be upset I can’t be guessing battery life,1
1763010,@AppleSupport how can I have my batteries health diagnosed?,OTHER_OR_AMBIGUOUS
1746871,"@AppleSupport Unfortunately it still does it and now it even starts to ring a bit, even when on silent :)",OTHER_OR_AMBIGUOUS
820691,"@AppleSupport I have an i7+ and os11 is the buggiest software ever!  Jurkey, battery sucking, mess!  Stop move to  palace and kill bugs.",OTHER_OR_AMBIGUOUS
2702195,"I love my IPhone, but, every new IOS update makes it run slower, &amp; slower, &amp; slower, &amp; slower.......🤨
#serenitynow

@AppleSupport",2
671337,@AppleSupport my apple music isn’t playing songs I’ve previously downloaded to my phone. They will stream but I can’t download.,5
2280971,"@AppleSupport everyday it’s something new wrong w my new ass iPhone 8. I️ just typed a whole book to my friend and all of a sudden the screen goes black and everything disappears. My phone is lagging bad. Reset, reboot, restart, I️ tried I️t all!",OTHER_OR_AMBIGUOUS
1485395,@115858 umm i just wanna talk to yall about this update.. i just want to talk.,2
101266,Hey @AppleSupport my iPhone 7 suddenly stopped working with Apple CarPlay in my brand new car yesterday. Won't connect via bluetooth or USB either. I've done 2 hard resets &amp; tried other troubleshooting to no avail. Can somebody help me or am I switching to Android soon? 🤔,7
